Date of Download: 2023-07-08_15:56:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:all  Trait List:84668,84527,84308  Trial List:6104,5988,5656,5839  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Grain test weight - g/l|CO_321:0001210,Grain yield - kg/ha|CO_321:0001218,Plant height - cm|CO_321:0001301,notes
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",224599,GOODSYN37,,plot,1039323,YldQtl-Val_2014_ClayCenter_GOODSYN37_2072,1,8,2072,8,35,test,,,1365,94,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",224599,GOODSYN37,,plot,1039266,YldQtl-Val_2014_ClayCenter_GOODSYN37_2322,2,13,2322,13,45,test,,,1627,95,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",233878,GOODSYN43,,plot,1039265,YldQtl-Val_2014_ClayCenter_GOODSYN43_2193,1,20,2193,20,36,test,,,2266,92,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",233878,GOODSYN43,,plot,1039601,YldQtl-Val_2014_ClayCenter_GOODSYN43_2383,2,19,2383,19,46,test,,,2280,90,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",228841,GOODSYN44,,plot,1039662,YldQtl-Val_2014_ClayCenter_GOODSYN44_2194,1,20,2194,20,37,test,,,3679,102,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",228841,GOODSYN44,,plot,1039532,YldQtl-Val_2014_ClayCenter_GOODSYN44_2384,2,19,2384,19,47,test,,,2239,98,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",225985,GOODSYN51,,plot,1039578,YldQtl-Val_2014_ClayCenter_GOODSYN51_2160,1,16,2160,16,43,test,,,2280,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",225985,GOODSYN51,,plot,1039432,YldQtl-Val_2014_ClayCenter_GOODSYN51_2399,2,20,2399,20,52,test,,,1432,85,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",239581,GOODSYN5,,plot,1039389,YldQtl-Val_2014_ClayCenter_GOODSYN5_2158,1,16,2158,16,41,test,,,2340,100,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",239581,GOODSYN5,,plot,1039480,YldQtl-Val_2014_ClayCenter_GOODSYN5_2220,2,2,2220,2,53,test,,,2287,97,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",220368,GOODSYN58,,plot,1039581,YldQtl-Val_2014_ClayCenter_GOODSYN58_2159,1,16,2159,16,42,test,,,2011,92,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",220368,GOODSYN58,,plot,1039333,YldQtl-Val_2014_ClayCenter_GOODSYN58_2400,2,20,2400,20,53,test,,,1015,90,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",237009,GOODSYN61,,plot,1039594,YldQtl-Val_2014_ClayCenter_GOODSYN61_2082,1,9,2082,9,35,test,,,1607,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",237009,GOODSYN61,,plot,1039635,YldQtl-Val_2014_ClayCenter_GOODSYN61_2227,2,3,2227,3,50,test,,,1802,86,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",229376,GOODSYN62,,plot,1039646,YldQtl-Val_2014_ClayCenter_GOODSYN62_2081,1,9,2081,9,34,test,,,1957,88,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",229376,GOODSYN62,,plot,1039436,YldQtl-Val_2014_ClayCenter_GOODSYN62_2228,2,3,2228,3,51,test,,,1587,84,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",234530,GOODSYN72,,plot,1039641,YldQtl-Val_2014_ClayCenter_GOODSYN72_2179,1,18,2179,18,42,test,,,2582,90,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",234530,GOODSYN72,,plot,1039461,YldQtl-Val_2014_ClayCenter_GOODSYN72_2386,2,19,2386,19,49,test,,,2105,94,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",228604,GOODSYN80,,plot,1039658,YldQtl-Val_2014_ClayCenter_GOODSYN80_2180,1,18,2180,18,43,test,,,2394,92,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",228604,GOODSYN80,,plot,1039644,YldQtl-Val_2014_ClayCenter_GOODSYN80_2385,2,19,2385,19,48,test,,,1917,92,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",232624,GOODSYN8,,plot,1039654,YldQtl-Val_2014_ClayCenter_GOODSYN8_2157,1,16,2157,16,40,test,,,3329,100,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",230455,GOODSYN82,,plot,1039584,YldQtl-Val_2014_ClayCenter_GOODSYN82_2142,1,15,2142,15,35,test,,,2825,86,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",232624,GOODSYN8,,plot,1039442,YldQtl-Val_2014_ClayCenter_GOODSYN8_2219,2,2,2219,2,52,test,,,2078,98,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",230455,GOODSYN82,,plot,1039297,YldQtl-Val_2014_ClayCenter_GOODSYN82_2302,2,11,2302,11,45,test,,,3026,94,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",230827,GOODSYN88,,plot,1039607,YldQtl-Val_2014_ClayCenter_GOODSYN88_2141,1,15,2141,15,34,test,,,2636,92,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",230827,GOODSYN88,,plot,1039284,YldQtl-Val_2014_ClayCenter_GOODSYN88_2301,2,11,2301,11,44,test,,,2764,92,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",219201,HW_124,,plot,1039536,YldQtl-Val_2014_ClayCenter_HW_124_2053,1,6,2053,6,36,test,,,4129,84,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",219201,HW_124,,plot,1039299,YldQtl-Val_2014_ClayCenter_HW_124_2357,2,16,2357,16,50,test,,,2952,83,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",228435,HW_132,,plot,1039317,YldQtl-Val_2014_ClayCenter_HW_132_2055,1,6,2055,6,38,test,,,3188,92,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",228435,HW_132,,plot,1039437,YldQtl-Val_2014_ClayCenter_HW_132_2350,2,15,2350,15,53,test,,,1903,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",221305,HW_133,,plot,1039409,YldQtl-Val_2014_ClayCenter_HW_133_2050,1,5,2050,5,43,test,,,3618,76,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",221305,HW_133,,plot,1039315,YldQtl-Val_2014_ClayCenter_HW_133_2355,2,16,2355,16,48,test,,,2495,76,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",228863,HW_141,,plot,1039331,YldQtl-Val_2014_ClayCenter_HW_141_2056,1,6,2056,6,39,test,,,3403,78,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",228863,HW_141,,plot,1039588,YldQtl-Val_2014_ClayCenter_HW_141_2354,2,16,2354,16,47,test,,,2468,70,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",225486,HW_155,,plot,1039492,YldQtl-Val_2014_ClayCenter_HW_155_2049,1,5,2049,5,42,test,,,3235,88,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",225486,HW_155,,plot,1039606,YldQtl-Val_2014_ClayCenter_HW_155_2341,2,15,2341,15,44,test,,,2966,85,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",232480,HW_174,,plot,1039678,YldQtl-Val_2014_ClayCenter_HW_174_2057,1,6,2057,6,40,test,,,4264,86,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",232480,HW_174,,plot,1039347,YldQtl-Val_2014_ClayCenter_HW_174_2358,2,16,2358,16,51,test,,,2616,78,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",220903,HW_175,,plot,1039372,YldQtl-Val_2014_ClayCenter_HW_175_2051,1,6,2051,6,34,test,,,3544,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",220903,HW_175,,plot,1039653,YldQtl-Val_2014_ClayCenter_HW_175_2342,2,15,2342,15,45,test,,,3275,78,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",235092,HW_182,,plot,1039576,YldQtl-Val_2014_ClayCenter_HW_182_2060,1,6,2060,6,43,test,,,3968,76,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",235092,HW_182,,plot,1039383,YldQtl-Val_2014_ClayCenter_HW_182_2343,2,15,2343,15,46,test,,,3309,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",231864,HW_237,,plot,1039673,YldQtl-Val_2014_ClayCenter_HW_237_2059,1,6,2059,6,42,test,,,4149,76,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",231864,HW_237,,plot,1039650,YldQtl-Val_2014_ClayCenter_HW_237_2349,2,15,2349,15,52,test,,,2932,75,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",238796,HW_240,,plot,1039321,YldQtl-Val_2014_ClayCenter_HW_240_2042,1,5,2042,5,35,test,,,3880,86,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",238796,HW_240,,plot,1039352,YldQtl-Val_2014_ClayCenter_HW_240_2346,2,15,2346,15,49,test,,,3443,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",227686,HW_246,,plot,1039577,YldQtl-Val_2014_ClayCenter_HW_246_2043,1,5,2043,5,36,test,,,3336,86,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",227686,HW_246,,plot,1039562,YldQtl-Val_2014_ClayCenter_HW_246_2345,2,15,2345,15,48,test,,,2495,85,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",237462,HW_256,,plot,1039539,YldQtl-Val_2014_ClayCenter_HW_256_2054,1,6,2054,6,37,test,,,3591,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",237462,HW_256,,plot,1039615,YldQtl-Val_2014_ClayCenter_HW_256_2356,2,16,2356,16,49,test,,,3430,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",235511,HW_261,,plot,1039611,YldQtl-Val_2014_ClayCenter_HW_261_2044,1,5,2044,5,37,test,,,4385,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",235511,HW_261,,plot,1039337,YldQtl-Val_2014_ClayCenter_HW_261_2344,2,15,2344,15,47,test,,,3060,78,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",222833,HW_266,,plot,1039348,YldQtl-Val_2014_ClayCenter_HW_266_2041,1,5,2041,5,34,test,,,3820,78,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",222833,HW_266,,plot,1039368,YldQtl-Val_2014_ClayCenter_HW_266_2348,2,15,2348,15,51,test,,,3100,76,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",220821,HW_267,,plot,1039473,YldQtl-Val_2014_ClayCenter_HW_267_2058,1,6,2058,6,41,test,,,3847,88,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",220821,HW_267,,plot,1039290,YldQtl-Val_2014_ClayCenter_HW_267_2352,2,16,2352,16,45,test,,,2939,85,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",237622,HW_29,,plot,1039574,YldQtl-Val_2014_ClayCenter_HW_29_2045,1,5,2045,5,38,test,,,2784,84,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",237622,HW_29,,plot,1039687,YldQtl-Val_2014_ClayCenter_HW_29_2347,2,15,2347,15,50,test,,,1876,85,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",227264,HW_37,,plot,1039397,YldQtl-Val_2014_ClayCenter_HW_37_2052,1,6,2052,6,35,test,,,3625,74,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",227264,HW_37,,plot,1039660,YldQtl-Val_2014_ClayCenter_HW_37_2353,2,16,2353,16,46,test,,,3013,78,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",224962,HW_44,,plot,1039267,YldQtl-Val_2014_ClayCenter_HW_44_2046,1,5,2046,5,39,test,,,4607,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",224962,HW_44,,plot,1039292,YldQtl-Val_2014_ClayCenter_HW_44_2351,2,16,2351,16,44,test,,,3591,78,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",232435,HW_83,,plot,1039449,YldQtl-Val_2014_ClayCenter_HW_83_2048,1,5,2048,5,41,test,,,2186,84,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",232435,HW_83,,plot,1039652,YldQtl-Val_2014_ClayCenter_HW_83_2359,2,16,2359,16,52,test,,,504,79,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",230240,HW_98,,plot,1039586,YldQtl-Val_2014_ClayCenter_HW_98_2047,1,5,2047,5,40,test,,,3632,78,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",230240,HW_98,,plot,1039255,YldQtl-Val_2014_ClayCenter_HW_98_2360,2,16,2360,16,53,test,,,2993,70,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",220023,NE06545,"FREEMAN,STEV.BAE.FIRSTSERIE_ENTRY50",plot,1039579,YldQtl-Val_2014_ClayCenter_NE06545_2093,1,10,2093,10,36,test,,,3961,82,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",220023,NE06545,"FREEMAN,STEV.BAE.FIRSTSERIE_ENTRY50",plot,1039405,YldQtl-Val_2014_ClayCenter_NE06545_2273,2,8,2273,8,46,test,,,3551,84,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",231647,NE12568,,plot,1039488,YldQtl-Val_2014_ClayCenter_NE12568_2021,1,3,2021,3,34,test,,,2340,82,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",231647,NE12568,,plot,1039479,YldQtl-Val_2014_ClayCenter_NE12568_2251,2,6,2251,6,44,test,,,2387,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",227330,NE12571,,plot,1039392,YldQtl-Val_2014_ClayCenter_NE12571_2022,1,3,2022,3,35,test,,,3551,88,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",227330,NE12571,,plot,1039310,YldQtl-Val_2014_ClayCenter_NE12571_2252,2,6,2252,6,45,test,,,3914,90,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",233259,NE13407,,plot,1039665,YldQtl-Val_2014_ClayCenter_NE13407_2089,1,9,2089,9,42,test,,,3208,72,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",233259,NE13407,,plot,1039496,YldQtl-Val_2014_ClayCenter_NE13407_2395,2,20,2395,20,48,test,,,1984,74,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",238885,NE13412,,plot,1039313,YldQtl-Val_2014_ClayCenter_NE13412_2151,1,16,2151,16,34,test,,,2313,76,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",238885,NE13412,,plot,1039258,YldQtl-Val_2014_ClayCenter_NE13412_2392,2,20,2392,20,45,test,,,2441,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",237115,NE13417,,plot,1039400,YldQtl-Val_2014_ClayCenter_NE13417_2090,1,9,2090,9,43,test,,,2932,80,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",237115,NE13417,,plot,1039561,YldQtl-Val_2014_ClayCenter_NE13417_2396,2,20,2396,20,49,test,,,1688,76,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",236104,NE13441,,plot,1039298,YldQtl-Val_2014_ClayCenter_NE13441_2062,1,7,2062,7,35,test,,,4143,90,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",236104,NE13441,,plot,1039676,YldQtl-Val_2014_ClayCenter_NE13441_2299,2,10,2299,10,52,test,,,3161,90,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",226042,NE13449,,plot,1039639,YldQtl-Val_2014_ClayCenter_NE13449_2012,1,2,2012,2,35,test,,,3356,76,
2014,349,University of Nebraska,Steve Baenziger,6104,YldQtl-Val_2014_ClayCenter,"Yield QTL Validation, Yield QTL Validation,",CRD,,,,no,no,2013-September-23,,59,"Clay Center, NE",226042,NE13449,,plot,1039407,YldQtl-Val_2014_ClayCenter_NE13449_2216,2,2,2216,2,49,test,,,3094,77,
