studyName,observationUnitName,germplasmName,observationVariableName,value,plotNumber
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NH13606_2297,NH13606,Grain yield - kg/ha|CO_321:0001218,4257,2297
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NH13606_2297,NH13606,Plant height - cm|CO_321:0001301,80,2297
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NH13606_2297,NH13606,Grain test weight - g/l|CO_321:0001210,798,2297
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NH13415_2298,NH13415,Grain yield - kg/ha|CO_321:0001218,4862,2298
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NH13415_2298,NH13415,Plant height - cm|CO_321:0001301,82,2298
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NH13415_2298,NH13415,Grain test weight - g/l|CO_321:0001210,784,2298
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_11_73_2299,11_73,Grain yield - kg/ha|CO_321:0001218,4667,2299
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_11_73_2299,11_73,Plant height - cm|CO_321:0001301,88,2299
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_11_73_2299,11_73,Grain test weight - g/l|CO_321:0001210,776,2299
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_11_26_2300,11_26,Grain yield - kg/ha|CO_321:0001218,4365,2300
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_11_26_2300,11_26,Plant height - cm|CO_321:0001301,84,2300
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_11_26_2300,11_26,Grain test weight - g/l|CO_321:0001210,806,2300
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_GOODSYN80_2301,GOODSYN80,Grain yield - kg/ha|CO_321:0001218,4990,2301
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_GOODSYN80_2301,GOODSYN80,Plant height - cm|CO_321:0001301,115,2301
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_GOODSYN80_2301,GOODSYN80,Grain test weight - g/l|CO_321:0001210,784,2301
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_GOODSYN72_2302,GOODSYN72,Grain yield - kg/ha|CO_321:0001218,5017,2302
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_GOODSYN72_2302,GOODSYN72,Plant height - cm|CO_321:0001301,105,2302
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_GOODSYN72_2302,GOODSYN72,Grain test weight - g/l|CO_321:0001210,789,2302
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13628_2303,NE13628,Grain yield - kg/ha|CO_321:0001218,4869,2303
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13628_2303,NE13628,Plant height - cm|CO_321:0001301,90,2303
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13628_2303,NE13628,Grain test weight - g/l|CO_321:0001210,830,2303
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13449_2304,NE13449,Grain yield - kg/ha|CO_321:0001218,5064,2304
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13449_2304,NE13449,Plant height - cm|CO_321:0001301,75,2304
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13449_2304,NE13449,Grain test weight - g/l|CO_321:0001210,798,2304
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1431_2305,CO11D1431,Grain yield - kg/ha|CO_321:0001218,4835,2305
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1431_2305,CO11D1431,Plant height - cm|CO_321:0001301,80,2305
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1431_2305,CO11D1431,Grain test weight - g/l|CO_321:0001210,762,2305
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1418_2306,CO11D1418,Grain yield - kg/ha|CO_321:0001218,4822,2306
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1418_2306,CO11D1418,Plant height - cm|CO_321:0001301,78,2306
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1418_2306,CO11D1418,Grain test weight - g/l|CO_321:0001210,819,2306
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1414_2307,CO11D1414,Grain yield - kg/ha|CO_321:0001218,5306,2307
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1414_2307,CO11D1414,Plant height - cm|CO_321:0001301,82,2307
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1414_2307,CO11D1414,Grain test weight - g/l|CO_321:0001210,781,2307
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1409_2308,CO11D1409,Grain yield - kg/ha|CO_321:0001218,5151,2308
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1409_2308,CO11D1409,Plant height - cm|CO_321:0001301,90,2308
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1409_2308,CO11D1409,Grain test weight - g/l|CO_321:0001210,794,2308
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13655_2309,NE13655,Grain yield - kg/ha|CO_321:0001218,3880,2309
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13655_2309,NE13655,Plant height - cm|CO_321:0001301,94,2309
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13655_2309,NE13655,Grain test weight - g/l|CO_321:0001210,749,2309
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13660_2310,NE13660,Grain yield - kg/ha|CO_321:0001218,4943,2310
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13660_2310,NE13660,Plant height - cm|CO_321:0001301,80,2310
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13660_2310,NE13660,Grain test weight - g/l|CO_321:0001210,801,2310
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_105_2311,7_105,Grain yield - kg/ha|CO_321:0001218,3181,2311
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_105_2311,7_105,Plant height - cm|CO_321:0001301,77,2311
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_105_2311,7_105,Grain test weight - g/l|CO_321:0001210,801,2311
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_101_2312,7_101,Grain yield - kg/ha|CO_321:0001218,4398,2312
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_101_2312,7_101,Plant height - cm|CO_321:0001301,80,2312
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_101_2312,7_101,Grain test weight - g/l|CO_321:0001210,803,2312
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_9_2313,7_9,Grain yield - kg/ha|CO_321:0001218,2609,2313
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_9_2313,7_9,Plant height - cm|CO_321:0001301,84,2313
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_9_2313,7_9,Grain test weight - g/l|CO_321:0001210,806,2313
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_29_2314,7_29,Grain yield - kg/ha|CO_321:0001218,3948,2314
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_29_2314,7_29,Plant height - cm|CO_321:0001301,81,2314
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_29_2314,7_29,Grain test weight - g/l|CO_321:0001210,757,2314
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_61_2315,7_61,Grain yield - kg/ha|CO_321:0001218,4230,2315
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_61_2315,7_61,Plant height - cm|CO_321:0001301,80,2315
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_61_2315,7_61,Grain test weight - g/l|CO_321:0001210,838,2315
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_11_2316,7_11,Grain yield - kg/ha|CO_321:0001218,4862,2316
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_11_2316,7_11,Plant height - cm|CO_321:0001301,77,2316
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_11_2316,7_11,Grain test weight - g/l|CO_321:0001210,808,2316
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_45_2317,7_45,Grain yield - kg/ha|CO_321:0001218,4808,2317
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_45_2317,7_45,Plant height - cm|CO_321:0001301,78,2317
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_45_2317,7_45,Grain test weight - g/l|CO_321:0001210,773,2317
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_140_2318,7_140,Grain yield - kg/ha|CO_321:0001218,4708,2318
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_140_2318,7_140,Plant height - cm|CO_321:0001301,78,2318
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_140_2318,7_140,Grain test weight - g/l|CO_321:0001210,803,2318
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_86_2319,7_86,Grain yield - kg/ha|CO_321:0001218,3510,2319
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_86_2319,7_86,Plant height - cm|CO_321:0001301,75,2319
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_86_2319,7_86,Grain test weight - g/l|CO_321:0001210,811,2319
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_55_2320,7_55,Grain yield - kg/ha|CO_321:0001218,3867,2320
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_55_2320,7_55,Plant height - cm|CO_321:0001301,75,2320
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_7_55_2320,7_55,Grain test weight - g/l|CO_321:0001210,764,2320
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1353_2321,CO11D1353,Grain yield - kg/ha|CO_321:0001218,5084,2321
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1353_2321,CO11D1353,Plant height - cm|CO_321:0001301,94,2321
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1353_2321,CO11D1353,Grain test weight - g/l|CO_321:0001210,801,2321
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1371_2322,CO11D1371,Grain yield - kg/ha|CO_321:0001218,4748,2322
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1371_2322,CO11D1371,Plant height - cm|CO_321:0001301,89,2322
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1371_2322,CO11D1371,Grain test weight - g/l|CO_321:0001210,798,2322
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1397_2323,CO11D1397,Grain yield - kg/ha|CO_321:0001218,4667,2323
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1397_2323,CO11D1397,Plant height - cm|CO_321:0001301,80,2323
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1397_2323,CO11D1397,Grain test weight - g/l|CO_321:0001210,811,2323
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1380_2324,CO11D1380,Grain yield - kg/ha|CO_321:0001218,5017,2324
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1380_2324,CO11D1380,Plant height - cm|CO_321:0001301,80,2324
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_CO11D1380_2324,CO11D1380,Grain test weight - g/l|CO_321:0001210,803,2324
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13625_2325,NE13625,Grain yield - kg/ha|CO_321:0001218,5414,2325
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13625_2325,NE13625,Plant height - cm|CO_321:0001301,90,2325
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13625_2325,NE13625,Grain test weight - g/l|CO_321:0001210,825,2325
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13695_2326,NE13695,Grain yield - kg/ha|CO_321:0001218,4593,2326
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13695_2326,NE13695,Plant height - cm|CO_321:0001301,100,2326
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13695_2326,NE13695,Grain test weight - g/l|CO_321:0001210,808,2326
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NH13693_2327,NH13693,Grain yield - kg/ha|CO_321:0001218,4674,2327
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NH13693_2327,NH13693,Plant height - cm|CO_321:0001301,100,2327
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NH13693_2327,NH13693,Grain test weight - g/l|CO_321:0001210,759,2327
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NH13692_2328,NH13692,Grain yield - kg/ha|CO_321:0001218,4728,2328
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NH13692_2328,NH13692,Plant height - cm|CO_321:0001301,100,2328
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NH13692_2328,NH13692,Grain test weight - g/l|CO_321:0001210,789,2328
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13638_2329,NE13638,Grain yield - kg/ha|CO_321:0001218,4956,2329
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13638_2329,NE13638,Plant height - cm|CO_321:0001301,80,2329
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13638_2329,NE13638,Grain test weight - g/l|CO_321:0001210,803,2329
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13441_2330,NE13441,Grain yield - kg/ha|CO_321:0001218,4001,2330
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13441_2330,NE13441,Plant height - cm|CO_321:0001301,80,2330
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_NE13441_2330,NE13441,Grain test weight - g/l|CO_321:0001210,803,2330
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_31_2331,14_31,Grain yield - kg/ha|CO_321:0001218,4008,2331
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_31_2331,14_31,Plant height - cm|CO_321:0001301,83,2331
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_31_2331,14_31,Grain test weight - g/l|CO_321:0001210,808,2331
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_83_2332,14_83,Grain yield - kg/ha|CO_321:0001218,5084,2332
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_83_2332,14_83,Plant height - cm|CO_321:0001301,85,2332
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_83_2332,14_83,Grain test weight - g/l|CO_321:0001210,838,2332
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_66_2333,14_66,Grain yield - kg/ha|CO_321:0001218,2912,2333
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_66_2333,14_66,Plant height - cm|CO_321:0001301,82,2333
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_66_2333,14_66,Grain test weight - g/l|CO_321:0001210,806,2333
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_88_2334,14_88,Grain yield - kg/ha|CO_321:0001218,3894,2334
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_88_2334,14_88,Plant height - cm|CO_321:0001301,80,2334
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_88_2334,14_88,Grain test weight - g/l|CO_321:0001210,786,2334
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_65_2335,14_65,Grain yield - kg/ha|CO_321:0001218,4573,2335
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_65_2335,14_65,Plant height - cm|CO_321:0001301,86,2335
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_65_2335,14_65,Grain test weight - g/l|CO_321:0001210,813,2335
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_10_2336,14_10,Grain yield - kg/ha|CO_321:0001218,4842,2336
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_10_2336,14_10,Plant height - cm|CO_321:0001301,80,2336
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_10_2336,14_10,Grain test weight - g/l|CO_321:0001210,813,2336
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_2_2337,14_2,Grain yield - kg/ha|CO_321:0001218,4512,2337
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_2_2337,14_2,Plant height - cm|CO_321:0001301,82,2337
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_2_2337,14_2,Grain test weight - g/l|CO_321:0001210,813,2337
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_23_2338,14_23,Grain yield - kg/ha|CO_321:0001218,5151,2338
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_23_2338,14_23,Plant height - cm|CO_321:0001301,80,2338
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_23_2338,14_23,Grain test weight - g/l|CO_321:0001210,773,2338
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_71_2339,14_71,Grain yield - kg/ha|CO_321:0001218,4788,2339
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_71_2339,14_71,Plant height - cm|CO_321:0001301,81,2339
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_71_2339,14_71,Grain test weight - g/l|CO_321:0001210,803,2339
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_22_2340,14_22,Grain yield - kg/ha|CO_321:0001218,3961,2340
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_22_2340,14_22,Plant height - cm|CO_321:0001301,78,2340
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_14_22_2340,14_22,Grain test weight - g/l|CO_321:0001210,773,2340
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_240_2341,HW_240,Grain yield - kg/ha|CO_321:0001218,4344,2341
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_240_2341,HW_240,Plant height - cm|CO_321:0001301,83,2341
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_240_2341,HW_240,Grain test weight - g/l|CO_321:0001210,798,2341
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_261_2342,HW_261,Grain yield - kg/ha|CO_321:0001218,5037,2342
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_261_2342,HW_261,Plant height - cm|CO_321:0001301,78,2342
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_261_2342,HW_261,Grain test weight - g/l|CO_321:0001210,779,2342
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_175_2343,HW_175,Grain yield - kg/ha|CO_321:0001218,4022,2343
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_175_2343,HW_175,Plant height - cm|CO_321:0001301,85,2343
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_175_2343,HW_175,Grain test weight - g/l|CO_321:0001210,786,2343
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_124_2344,HW_124,Grain yield - kg/ha|CO_321:0001218,4291,2344
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_124_2344,HW_124,Plant height - cm|CO_321:0001301,88,2344
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_124_2344,HW_124,Grain test weight - g/l|CO_321:0001210,744,2344
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_141_2345,HW_141,Grain yield - kg/ha|CO_321:0001218,3295,2345
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_141_2345,HW_141,Plant height - cm|CO_321:0001301,73,2345
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_141_2345,HW_141,Grain test weight - g/l|CO_321:0001210,722,2345
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_256_2346,HW_256,Grain yield - kg/ha|CO_321:0001218,3739,2346
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_256_2346,HW_256,Plant height - cm|CO_321:0001301,76,2346
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_256_2346,HW_256,Grain test weight - g/l|CO_321:0001210,806,2346
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_44_2347,HW_44,Grain yield - kg/ha|CO_321:0001218,4876,2347
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_44_2347,HW_44,Plant height - cm|CO_321:0001301,80,2347
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_44_2347,HW_44,Grain test weight - g/l|CO_321:0001210,794,2347
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_133_2348,HW_133,Grain yield - kg/ha|CO_321:0001218,4573,2348
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_133_2348,HW_133,Plant height - cm|CO_321:0001301,80,2348
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_133_2348,HW_133,Grain test weight - g/l|CO_321:0001210,740,2348
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_37_2349,HW_37,Grain yield - kg/ha|CO_321:0001218,4533,2349
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_37_2349,HW_37,Plant height - cm|CO_321:0001301,80,2349
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_37_2349,HW_37,Grain test weight - g/l|CO_321:0001210,749,2349
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_237_2350,HW_237,Grain yield - kg/ha|CO_321:0001218,5205,2350
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_237_2350,HW_237,Plant height - cm|CO_321:0001301,80,2350
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_237_2350,HW_237,Grain test weight - g/l|CO_321:0001210,764,2350
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_174_2351,HW_174,Grain yield - kg/ha|CO_321:0001218,2192,2351
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_174_2351,HW_174,Plant height - cm|CO_321:0001301,74,2351
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_174_2351,HW_174,Grain test weight - g/l|CO_321:0001210,776,2351
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_182_2352,HW_182,Grain yield - kg/ha|CO_321:0001218,3658,2352
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_182_2352,HW_182,Plant height - cm|CO_321:0001301,78,2352
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_182_2352,HW_182,Grain test weight - g/l|CO_321:0001210,735,2352
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_83_2353,HW_83,Grain yield - kg/ha|CO_321:0001218,2872,2353
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_83_2353,HW_83,Plant height - cm|CO_321:0001301,90,2353
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_83_2353,HW_83,Grain test weight - g/l|CO_321:0001210,710,2353
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_267_2354,HW_267,Grain yield - kg/ha|CO_321:0001218,3974,2354
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_267_2354,HW_267,Plant height - cm|CO_321:0001301,90,2354
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_267_2354,HW_267,Grain test weight - g/l|CO_321:0001210,767,2354
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_132_2355,HW_132,Grain yield - kg/ha|CO_321:0001218,2757,2355
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_132_2355,HW_132,Plant height - cm|CO_321:0001301,82,2355
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_132_2355,HW_132,Grain test weight - g/l|CO_321:0001210,752,2355
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_98_2356,HW_98,Grain yield - kg/ha|CO_321:0001218,4257,2356
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_98_2356,HW_98,Plant height - cm|CO_321:0001301,70,2356
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_98_2356,HW_98,Grain test weight - g/l|CO_321:0001210,762,2356
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_29_2357,HW_29,Grain yield - kg/ha|CO_321:0001218,3961,2357
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_29_2357,HW_29,Plant height - cm|CO_321:0001301,88,2357
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_29_2357,HW_29,Grain test weight - g/l|CO_321:0001210,794,2357
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_246_2358,HW_246,Grain yield - kg/ha|CO_321:0001218,4398,2358
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_246_2358,HW_246,Plant height - cm|CO_321:0001301,88,2358
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_246_2358,HW_246,Grain test weight - g/l|CO_321:0001210,784,2358
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_266_2359,HW_266,Grain yield - kg/ha|CO_321:0001218,3921,2359
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_266_2359,HW_266,Plant height - cm|CO_321:0001301,78,2359
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_266_2359,HW_266,Grain test weight - g/l|CO_321:0001210,798,2359
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_155_2360,HW_155,Grain yield - kg/ha|CO_321:0001218,3564,2360
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_155_2360,HW_155,Plant height - cm|CO_321:0001301,90,2360
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_HW_155_2360,HW_155,Grain test weight - g/l|CO_321:0001210,764,2360
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_GOODSYN62_2361,GOODSYN62,Grain yield - kg/ha|CO_321:0001218,2629,2361
YldQtl-Val_2014_Sidney,YldQtl-Val_2014_Sidney_GOODSYN62_2361,GOODSYN62,Plant height - cm|CO_321:0001301,87,2361
