studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Grain protein content -  %|CO_321:0001205,Grain test weight - g/l|CO_321:0001210,Grain yield - kg/ha|CO_321:0001218,notes
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382716,SD20B044-4,,plot,1383470,2022_AYT_Winner-PLOT2052,2,2,2052,33,16,test,,15.1,720.8,3604.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382755,SD20B046-1,,plot,1383455,2022_AYT_Winner-PLOT1048,1,1,1048,26,12,test,,16.4,742.7,3645," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382755,SD20B046-1,,plot,1383650,2022_AYT_Winner-PLOT2004,2,2,2004,31,4,test,,14.4,777.5,4707.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382759,SD20B046-4,,plot,1383583,2022_AYT_Winner-PLOT1049,1,1,1049,26,13,test,,16.4,754.3,3826.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382759,SD20B046-4,,plot,1383610,2022_AYT_Winner-PLOT2075,2,2,2075,35,3,test,,13.8,778.7,4667.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382786,SD20B053-5,,plot,1383536,2022_AYT_Winner-PLOT1050,1,1,1050,26,14,test,,16.6,771,3396.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382786,SD20B053-5,,plot,1383547,2022_AYT_Winner-PLOT2008,2,2,2008,31,8,test,,16.2,762,3476.9," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382790,SD20B054-2,,plot,1383462,2022_AYT_Winner-PLOT1051,1,1,1051,26,15,test,,16.6,738.8,3564.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382790,SD20B054-2,,plot,1383454,2022_AYT_Winner-PLOT2062,2,2,2062,34,11,test,,15.6,749.1,3793," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382775,SD20B056-3,,plot,1383562,2022_AYT_Winner-PLOT1052,1,1,1052,26,16,test,,14.7,728.5,3510.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382775,SD20B056-3,,plot,1383488,2022_AYT_Winner-PLOT2092,2,2,2092,36,17,test,,13.5,736.3,3557.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382827,SD20B057-1,,plot,1383498,2022_AYT_Winner-PLOT1053,1,1,1053,26,17,test,,16.7,745.3,3772.8," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382827,SD20B057-1,,plot,1383621,2022_AYT_Winner-PLOT2106,2,2,2106,36,3,test,,14.2,780,4250.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382768,SD20B057-9,,plot,1383656,2022_AYT_Winner-PLOT1054,1,1,1054,26,18,test,,15.8,787.8,3994.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382768,SD20B057-9,,plot,1383555,2022_AYT_Winner-PLOT2121,2,2,2121,37,13,test,,14.7,792.9,4344.4," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382778,SD20B059-6,,plot,1383526,2022_AYT_Winner-PLOT1055,1,1,1055,27,18,test,,17,740.1,3355.8," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382778,SD20B059-6,,plot,1383609,2022_AYT_Winner-PLOT2005,2,2,2005,31,5,test,,15,771,4209.9," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382801,SD20B061-8,,plot,1383516,2022_AYT_Winner-PLOT1056,1,1,1056,27,17,test,,16.2,737.6,3389.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382801,SD20B061-8,,plot,1383477,2022_AYT_Winner-PLOT2116,2,2,2116,37,8,test,,14.8,773.6,4236.8," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382706,SD20B062-3,,plot,1383602,2022_AYT_Winner-PLOT1057,1,1,1057,27,16,test,,15.8,705.4,3436.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382706,SD20B062-3,,plot,1383657,2022_AYT_Winner-PLOT2016,2,2,2016,31,16,test,,15,742.7,3799.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382792,SD20B064-8,,plot,1383448,2022_AYT_Winner-PLOT1058,1,1,1058,27,15,test,,17,633.3,3093.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382792,SD20B064-8,,plot,1383535,2022_AYT_Winner-PLOT2105,2,2,2105,36,4,test,,13.1,719.5,4458.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382723,SD20B065-2,,plot,1383588,2022_AYT_Winner-PLOT1059,1,1,1059,27,14,test,,18,659,2824.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382723,SD20B065-2,,plot,1383523,2022_AYT_Winner-PLOT2057,2,2,2057,34,16,test,,15.8,709.2,3160.8," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382724,SD20B065-4,,plot,1383539,2022_AYT_Winner-PLOT1060,1,1,1060,27,13,test,,17.2,705.4,3530.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382724,SD20B065-4,,plot,1383618,2022_AYT_Winner-PLOT2079,2,2,2079,35,7,test,,15.3,753,3934.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382807,SD20B069-3,,plot,1383458,2022_AYT_Winner-PLOT1061,1,1,1061,27,12,test,,17.5,692.5,3147.4," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382807,SD20B069-3,,plot,1383658,2022_AYT_Winner-PLOT2032,2,2,2032,32,5,test,,15.3,741.4,3201.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382837,SD20B070-5,,plot,1383574,2022_AYT_Winner-PLOT1062,1,1,1062,27,11,test,,16.3,710.5,3537.4," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382837,SD20B070-5,,plot,1383612,2022_AYT_Winner-PLOT2072,2,2,2072,34,1,test,,13.3,747.9,3981.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382802,SD20B073-3,,plot,1383508,2022_AYT_Winner-PLOT1063,1,1,1063,27,10,test,,15.2,771,3557.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382802,SD20B073-3,,plot,1383565,2022_AYT_Winner-PLOT2051,2,2,2051,33,15,test,,15.9,759.4,3302," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382784,SD20B073-5,,plot,1383662,2022_AYT_Winner-PLOT1064,1,1,1064,27,9,test,,15.4,738.8,2972.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382784,SD20B073-5,,plot,1383450,2022_AYT_Winner-PLOT2038,2,2,2038,33,2,test,,13.4,756.9,3402.9," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382823,SD20B080-3,,plot,1383532,2022_AYT_Winner-PLOT1065,1,1,1065,27,8,test,,15.2,776.2,4115.8," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382823,SD20B080-3,,plot,1383553,2022_AYT_Winner-PLOT2020,2,2,2020,32,17,test,,15,787.8,4129.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382774,SD20B085-1,,plot,1383487,2022_AYT_Winner-PLOT1066,1,1,1066,27,7,test,,15.3,751.7,3860.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382774,SD20B085-1,,plot,1383649,2022_AYT_Winner-PLOT2045,2,2,2045,33,9,test,,14.9,733.7,3221.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382844,SD20B086-1,,plot,1383569,2022_AYT_Winner-PLOT1067,1,1,1067,27,6,test,,15.5,759.4,3732.4," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382844,SD20B086-1,,plot,1383627,2022_AYT_Winner-PLOT2070,2,2,2070,34,3,test,,13.4,781.3,4075.4," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382840,SD20B088-2,,plot,1383474,2022_AYT_Winner-PLOT1068,1,1,1068,27,5,test,,16.3,729.8,3436.5," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382840,SD20B088-2,,plot,1383570,2022_AYT_Winner-PLOT2047,2,2,2047,33,11,test,,16.6,711.8,3503.8," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382735,SD20B096-4,,plot,1383557,2022_AYT_Winner-PLOT1069,1,1,1069,27,4,test,,16,765.9,4156.1," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382735,SD20B096-4,,plot,1383577,2022_AYT_Winner-PLOT2039,2,2,2039,33,3,test,,14.9,786.5,4519.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382770,SD20B097-9,,plot,1383548,2022_AYT_Winner-PLOT1070,1,1,1070,27,3,test,,14.1,737.6,3914," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382770,SD20B097-9,,plot,1383589,2022_AYT_Winner-PLOT2086,2,2,2086,35,14,test,,14.4,729.8,3618.1," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382726,SD20B098-1,,plot,1383480,2022_AYT_Winner-PLOT1071,1,1,1071,27,2,test,,14.3,756.9,4068.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382726,SD20B098-1,,plot,1383592,2022_AYT_Winner-PLOT2049,2,2,2049,33,13,test,,15.5,715.7,3261.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382767,SD20B098-3,,plot,1383590,2022_AYT_Winner-PLOT1072,1,1,1072,27,1,test,,14.5,732.4,3961.1," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382767,SD20B098-3,,plot,1383507,2022_AYT_Winner-PLOT2031,2,2,2031,32,6,test,,14.1,740.1,3651.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382804,SD20B098-5,,plot,1383525,2022_AYT_Winner-PLOT1073,1,1,1073,28,1,test,,15.6,711.8,4169.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382804,SD20B098-5,,plot,1383551,2022_AYT_Winner-PLOT2054,2,2,2054,33,18,test,,15.1,697.7,4135.9," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382740,SD20B102-1,,plot,1383637,2022_AYT_Winner-PLOT1074,1,1,1074,28,2,test,,14.6,744,3591.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382740,SD20B102-1,,plot,1383668,2022_AYT_Winner-PLOT2035,2,2,2035,32,2,test,,13.3,773.6,4035.1," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382829,SD20B109-1,,plot,1383500,2022_AYT_Winner-PLOT1075,1,1,1075,28,3,test,,15.4,776.2,3994.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382829,SD20B109-1,,plot,1383514,2022_AYT_Winner-PLOT2043,2,2,2043,33,7,test,,15.5,753,3712.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382718,SD20B111-7,,plot,1383584,2022_AYT_Winner-PLOT1076,1,1,1076,28,4,test,,15.5,753,3288.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382718,SD20B111-7,,plot,1383601,2022_AYT_Winner-PLOT2037,2,2,2037,33,1,test,,14.3,782.6,4290.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382798,SD20B117-2,,plot,1383524,2022_AYT_Winner-PLOT1077,1,1,1077,28,5,test,,15.6,745.3,3524," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382798,SD20B117-2,,plot,1383449,2022_AYT_Winner-PLOT2019,2,2,2019,32,18,test,,14.6,754.3,3127.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382730,SD20B120-2,,plot,1383642,2022_AYT_Winner-PLOT1078,1,1,1078,28,6,test,,16.2,736.3,3712.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382730,SD20B120-2,,plot,1383447,2022_AYT_Winner-PLOT2113,2,2,2113,37,5,test,,14.3,763.3,4129.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382781,SD20B124-10,,plot,1383511,2022_AYT_Winner-PLOT1079,1,1,1079,28,7,test,,17.5,686.1,3181," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382781,SD20B124-10,,plot,1383598,2022_AYT_Winner-PLOT2115,2,2,2115,37,7,test,,15.6,733.7,3530.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382797,SD20B127-6,,plot,1383607,2022_AYT_Winner-PLOT1080,1,1,1080,28,8,test,,15.9,702.8,3248.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382797,SD20B127-6,,plot,1383640,2022_AYT_Winner-PLOT2011,2,2,2011,31,11,test,,16.7,671.9,3261.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382812,SD20B129-8,,plot,1383651,2022_AYT_Winner-PLOT1081,1,1,1081,28,9,test,,15.5,729.8,3201.2," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382812,SD20B129-8,,plot,1383485,2022_AYT_Winner-PLOT2122,2,2,2122,37,14,test,,15.5,713.1,3228.1," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382747,SD20B134-10,,plot,1383504,2022_AYT_Winner-PLOT1082,1,1,1082,28,10,test,,15.2,735,3550.9," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382747,SD20B134-10,,plot,1383634,2022_AYT_Winner-PLOT2103,2,2,2103,36,6,test,,13.4,762,4297.3," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382788,SD20B134-3,,plot,1383566,2022_AYT_Winner-PLOT1083,1,1,1083,28,11,test,,15.6,728.5,3530.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382788,SD20B134-3,,plot,1383639,2022_AYT_Winner-PLOT2058,2,2,2058,34,15,test,,16.6,726,3409.6," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382727,SD20B134-4,,plot,1383466,2022_AYT_Winner-PLOT1084,1,1,1084,28,12,test,,15.3,755.6,3887.1," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382727,SD20B134-4,,plot,1383573,2022_AYT_Winner-PLOT2083,2,2,2083,35,11,test,,14.6,758.2,4189.7," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382799,SD20B137-2,,plot,1383591,2022_AYT_Winner-PLOT1085,1,1,1085,28,13,test,,17.3,673.2,3133.9," (Operator: dwaring87, Time: )"
2022,351,South Dakota State University- Winter Wheat,Sunish Sehgal,9423,2022_AYT_Winner,2022 AYT Yield Trial @ Winner,RCBD,,,,,,2021-September-25,2022-July-15,231,"Winner, SD",1382799,SD20B137-2,,plot,1383527,2022_AYT_Winner-PLOT2041,2,2,2041,33,5,test,,15.9,717,3261.7," (Operator: dwaring87, Time: )"
